tweet,username,likes_count,date,sentiment2cat,sentiment3cat
tell me i was not the only one who found him hot midnightmass,imegraced,1,2021-10-07,pos,neu
midnightmass a catholic church with no stations of the cross on the walls. tsk. lack of detail. they're going full harry potter with the candles in the church.,toonedin,0,2021-10-07,pos,neg
"recently watch midnightmass (it is not my usual jam). it was excellent and i heartily recommend watching. outstanding performances by the entire cast, especially hamish linklater, samantha sloyan, and rahul kohli.",sirsql,0,2021-10-07,pos,pos
just finished midnightmass and it is honestly one of the most beautiful and thought provoking things i've ever seen. just gobsmacked. bravo to everyone involved clapping hands light skin toneclapping hands light skin toneclapping hands light skin tone,metalliman72,1,2021-10-07,pos,pos
mike flanagan you are a crazy person but god i love it. midnightmass,johnpicciuto,0,2021-10-07,neg,pos
i've just watched episode s | e of midnight mass () midnightmass tvtime,httpsssara,0,2021-10-07,pos,neu
"even though i could see the ending a mile off, that was a stunning, and disturbing, hour of television… midnightmass episode  (not really a spoiler)",penwing,0,2021-10-07,neg,neg
midnight mass (netflix) possibly the best thing i've watched in years. might not be everyone is taste - a lot of old testament - but gripping to the end. midnightmass,nickthewink,3,2021-10-07,pos,pos
i've just watched episode s | e of missa da meia-noite! midnightmass tvtime,rodrigo82,0,2021-10-07,pos,neu
"is a certified tour de force. beautiful show, amazing writing. latin cross selectorchurchmosque superb storytelling. midnightmass",samin94,0,2021-10-07,pos,pos
"all done with . loved it, unique mini series with amazing and fantastic actors. is soooo, soooo good! such a discovery, can not wait to watch other movies with him. i'm giving / 🪄 midnightmass",anathebanana_,1,2021-10-07,pos,pos
"i'm late to the hype train for midnightmass, but is monologue in episode  was incredible.",faux_hipster,0,2021-10-07,pos,neu
ah okay. well. midnightmass,damianruff,0,2021-10-07,pos,pos
i am looking forward for your critique video on midnightmass in which you'll deem unworthy those of us christians actually liking the series.,thatsnothepoint,0,2021-10-07,pos,neg
"my nd viewing of midnightmass made me fall in love all over again with the beautiful writing, the monologues and fantastic performances of the incredible cast. do not think i'll be able to get this series out of my head anytime soon. here is my commemorative artwork.",shaneyj,3,2021-10-07,pos,pos
"talking with , hamish linklater on tackling those dense sermons, why ""horror is one of america is religions,"" and making midnightmass is ""massive orgy of violence""",vulture,14,2021-10-07,pos,neg
midnightmass what in the worl!?! woozyflushed,karen_vero,0,2021-10-07,pos,neu
damn it the ending of ep  how can i stop now????? midnightmass,nchbtt,1,2021-10-07,pos,neg
midnightmass what an endingthinkingslightly frowning face damn netflix,savagelebux,0,2021-10-07,pos,neg
erin shooting bev is possibly the most satisfying thing i’ve ever seen midnightmass,_ohmyclifford,0,2021-10-07,pos,pos
"just remembered a time i was at a bar in nyc, and a guy asked the irish bartender, ""do you guys have that wine they serve in church?"" ""the blood of christ? no, we do not serve that here."" midnightmass",rocketcitydigs,1,2021-10-07,pos,neu
too many too long monologues midnightmass,steigersteiger,0,2021-10-07,pos,neu
wow. midnightmass is amazing. i’ve always enjoyed the play of good and evil. the play of angels and demons. and the in between. and drinking of people is blood and body. clever clever show thebodyofchrist wineisblood,joanneolivier,4,2021-10-07,pos,pos
"i’m not posting much about midnightmass because spoilers, but i have to say this - beverly did not simply drink the koolaid, she fucking made, it then took it straight through a god damn iv. this bitch crazy crazy",northernmess,0,2021-10-07,neg,neg
they keep calling this thing an “angel.” even in the subtitles. midnightmass,damianruff,2,2021-10-07,pos,neu
i hope none of my neighbors are home because i’m in here screaming about this show….. midnightmass,theycallmejoyce,0,2021-10-07,pos,pos
very much enjoying midnight mass on netflix midnightmass,geruish,0,2021-10-07,pos,pos
relentless promotion of midnight mass is my new bar talk midnightmass,ragangarner,2,2021-10-07,pos,pos
now hol awn! why is this kinda sexy ?? midnightmass,damianruff,1,2021-10-07,pos,pos
my new life goal is to work a mikeflanagan show and just have a crack at one of those masferful monologues. anyone who is a fan of scary/drama/thriller genres needs to watch midnightmass. superb acting/directing/writing/camera work/everything clapmetalfirered heart,pjplaysbass,3,2021-10-07,pos,pos
we discuss is on our pop culturing podcast! our girls cam () and sky () join us for this deeeep discussion. midnightmass mikeflanagan zenparenting popculturing,zenparenting,0,2021-10-07,pos,pos
one thing about mike flanagan. he gon write him a profound monologue. period. midnightmass,queserasera_52,0,2021-10-07,pos,neu
"yesterday, i started watching midnightmass just to finish it today. what a beautiful work! the deep dialogues about life and religion and the excellent acting made the show a great watch. p.s. there are a few creepy scenes involving a grotesque monster, so, beware if you should.",maz_771,1,2021-10-07,pos,pos
"late to the party but, yes, i also really liked is midnightmass and yes, i also cried more than once",vfarmstrong,1,2021-10-07,pos,pos
"one of the best ive seen for midnightmass, mesmerising",piccolo135,1,2021-10-07,pos,pos
watching midnightmass on pretty good.,amandajp17,0,2021-10-07,pos,pos
talk about taking the bible literally....midnightmass,robertcbauza,0,2021-10-07,pos,neu
midnightmass is so creepy. i love it. this thang just walked and jumped out her window then standing outside looking at her with the car glowing eyes joyjoy and she just act like it ai not phase her lol,onyxxbeauty,0,2021-10-07,pos,pos
_ owen &amp; bev are exactly the same. you’ll see. i loved midnightmass. so so good,amscanlon,1,2021-10-07,pos,pos
literally me at the end of midnightmass flushed one word : powerful. i need to go for a walk. i need a moment.,frenchslice,2,2021-10-07,pos,pos
no way that was an angel! midnightmass,wenderwoman1,0,2021-10-07,pos,neg
i am devastated over pike slightly frowning face midnightmass,brodstanaccount,1,2021-10-07,neg,neg
"midnightmass why did the priest get younger after being bitten but riley did not? they were both bitten by the same thing, should not riley be like a -year-old boy now? raised eyebrowraised eyebrowraised eyebrow",chrisknowsstuff,1,2021-10-07,pos,neg
"_goblin and i are in tears after watching midnightmass. did anyone else cry like a baby at the end? like, full on sobbing?",rachel_lou_295,1,2021-10-07,pos,neg
watching midnightmass had me pondering vampire metaphors vampire mythology tend  carry common themes: . extremely powerful &amp; survives by inflicting suffering on others to feed a hunger like addiction . loses power if exposed to a powerful spotlight,mncube,0,2021-10-07,pos,pos
i loved so much i had to make a poster for fun. nerds eye view. painted in midnightmass horror poster illustration art,andy_fairhurst,4515,2021-10-07,pos,pos
"michael flanagan could make a series about paint drying, and i would watch it. midnightmass",colleenlaramo,0,2021-10-07,pos,neu
so many good shows on right now. brandnewcherryflavor squidgames midnightmass all must see tv,phantomnxs,1,2021-10-07,pos,pos
i really liked midnightmass. there is a speech in the last episode i need to talk about so minor spoilers ahead. also trigger warning for death and self harm. (/),jasonbikes,0,2021-10-07,pos,neg
midnightmass :  movies and shows to watch when you finish the netflix horror series,marcelocordova,0,2021-10-07,pos,neg
i’m almost finished with my second watch of and after reading this incredibly thought provoking piece i’m ready for round three. midnightmass,lauramanos,0,2021-10-07,pos,pos
midnightmass is good asf i can only watch it during the day time tho sobrofl netflix,chiefnesh,1,2021-10-07,pos,pos
_ he is bev from midnightmass,amscanlon,5,2021-10-07,pos,neu
"quite impressed. some great scenes. i’m not religious quite dreading the next time i have to go to church ! loved the singing at the end though , sounded beautiful. the hymn the titanic sank too. well done all involved midnightmass",donnaquinn88,0,2021-10-07,pos,pos
i am really enjoying midnightmass on but kinda wish they had stuck with the original title / branding... branding horror netflix mikeflanagan vampires halloween spooky catholictwitter popefrancis,moviejeffdotcom,2,2021-10-07,pos,neu
"mind-blowing how every bad decisions or actions done by pruitt, bev would be out there reciting those bible verses and suddenly, those bad actions are not so bad anymore and im??? staring into the void midnightmass",taeyeonswifu,1,2021-10-07,neg,neg
"despite a few shortcomings here and there, midnightmass is a pretty good show (on a number of levels).",ashhermasood,0,2021-10-07,pos,pos
who else is watching midnightmass right now? eyescloud with lightning and rain,seabornemag,3,2021-10-07,pos,neu
this condescending beverly keane. i cannot stand her midnightmass,kar_rie,0,2021-10-07,pos,neu
the end of episode  midnightmass 🥲sob i was not expecting that and yes i did cry a little see no evilsymbols over mouth,k1k0_,0,2021-10-07,neg,neg
jack o lanternep ! horror month is here &amp; we’re counting down our favorite modern day vampire films! we breakdown whatif ep ! talk midnightmass &amp; squidgame! plus starwars mcu &amp; wrestling news! podcast podernfamily podbean: apple:,amazingnerdshow,34,2021-10-07,pos,neg
netflix is midnight mass: a review midnightmass,pastagut,0,2021-10-07,pos,neu
i’m on episode  of midnightmass &amp; i do not know why but riley is speech about dying/dreaming is making me cry? sob,ravenclawfangrl,0,2021-10-07,pos,neg
"oh boy, i cannot binge midnightmass tonight and i must stop myself at the end of ep  but i am dying to know how it ends. hecking jobsob",nchbtt,0,2021-10-07,pos,neg
"mike flanagan hit another home run with midnightmass. terrifying and stunning from beginning to end and bookended by an emotional gut punch. brilliant performances all around, esp. from siegel, linklater and sloyan (!!!!). a must-watch. oh, and the cinematography...",lucaleonardo99,10,2021-10-07,pos,pos
looking forward to the finale of midnightmass tonight hushed,thatboyparker_,0,2021-10-07,pos,neu
okay. guess we just made our plans for this weekend. thanks!wink midnightmass,blackstemusa,3,2021-10-07,pos,pos
"just finished watching midnightmass. absolutely incredible work from everyone involved. “remember you are dust, and unto dust you shall return.”",alicegibbs_,4,2021-10-07,pos,neu
the repeating lines in midnightmass make me want to scream.,luckydogpodcast,0,2021-10-07,pos,neg
depressing sob midnightmass,iamabdelkaders,0,2021-10-07,neg,neg
"if you have not already, watch midnightmass immediately",jmhashtag,0,2021-10-07,pos,neu
i cannot stop thinking about is essay on midnightmass. it is so fucking good. give it a read.,itsamichael,7,2021-10-07,pos,pos
"“the arrival of a charismatic priest brings miracles, mysteries and renewed religious fervour to a dying town.” midnightmass",lou_twin,1,2021-10-07,pos,neu
actual ready to throw hands with bev. poor pike. i hope she rots in hell. midnightmass,life_of_lid,0,2021-10-07,neg,neg
"midnightmass has me drowning in my emotions, but not a single clapping hands medium light skin tone damn clapping hands medium light skin tone tear clapping hands medium light skin tone was for bev keane.",_kris_mitch,2,2021-10-07,pos,neg
"netflix really said here is another weirdly hot priest for you to obsess over, ur welcome midnightmass hamishlinklater",kayleigh_simone,1,2021-10-07,pos,neg
i've just finished midnightmass fucking brilliant.,swarms_asmr,11,2021-10-07,pos,pos
the g-heritage story — evolution of the casio g-shock origin cardano eos apexledgends midnightmass mufc cake notimetodie twitch newssuite,waleedzanbagi,1,2021-10-07,pos,neu
i've just watched episode s | e of midnight mass ()! midnightmass tvtime,allwas_well,0,2021-10-07,pos,neu
just started midnightmass episode .....,katye052293,1,2021-10-07,pos,neu
i’m glad somebody had sense. midnightmass,damianruff,1,2021-10-07,pos,pos
really enjoyed midnightmass then i saw this… thinking spoilers * must have been cloudy.,jonnycoull,0,2021-10-07,pos,pos
dude hot and murdered someone and only got  years midnightmass,erenstanacc2,6,2021-10-07,pos,neg
"i've only just finished ep, but midnightmass in its predictable plot line has truly unpredictable moments and heartbreaking, terrifying storytelling. it absolutely benefits from not forcing the ""big secret"" to be a mystery.",ninanyxa,2,2021-10-07,neg,neg
"no spoilers or anything but i'm going to need to compensate for emotional damages after his acting in a particular scene of midnightmass : acts of the apostles. no, i have not seen the last episode yet, but it is definitely not going to get worse. right? right???",cadyjayne,0,2021-10-07,pos,neg
welp scratch that everyone is effed roflrofl midnightmass,sourpatkidblue,0,2021-10-07,pos,neu
midnightmass was pretty good. some really cool ideas that i'm surprised i have not seen before. some mike flanagan style overly-long dialogue scenes. end was kind of sloppy. not as good as hill house (very high bar) but slightly better than bly manor (which was still good too).,jonsauve,0,2021-10-07,pos,pos
he is really good in midnightmass such an emotional journey you'd love his character...,iamabdelkaders,0,2021-10-07,pos,pos
. loves putting kate siegel through some trauma bc episode  of midnightmass i felt for her. sob,amandaapleaseex,1,2021-10-07,pos,neu
watch midnightmass. i like. i recommend.,patriciamullis,2,2021-10-07,pos,pos
i've just watched episode s | e of missa da meia-noite! midnightmass tvtime,rodrigo82,0,2021-10-07,pos,neu
women are about to take father paul and his clergy down midnightmass,sourpatkidblue,1,2021-10-07,neg,neu
last  episodes of midnightmass and i’m so nervous but also may be freaking out.,superlegendss,1,2021-10-07,pos,neg
"holy crap,  episodes into midnightmass and it is utterly brilliant. a slow burn but totally worth it. is building up quite the resume, dang.",therealcliffyb,576,2021-10-07,pos,pos
they really could’ve did less with these hymns. truly. midnightmass,damianruff,0,2021-10-07,pos,pos
bev did not just try to dig a hole lmao midnightmass,iamabdelkaders,0,2021-10-07,pos,pos
"let me finish midnightmass, chile.",damianruff,0,2021-10-07,pos,neu
i'm now on the final episode of midnightmass and this show just never ceases to be amazing. really excited to see how this ends +,captainhorizon7,15,2021-10-07,pos,pos
finished midnightmass and oh my goddd religious horror is such great material it will always scare me,mapfthesouls,0,2021-10-07,pos,neg
i’m just gonna go ahead and leave the last  minutes of episode  for when it is not dark outside… midnightmass,jessiebarrie,0,2021-10-07,pos,neg
thoughts on midnightmass?,arswydcymru,0,2021-10-07,pos,neu
i’m glad he doing all this clearing for samantha cause we was ready to take bev tf out midnightmass,ugotgamesonyo4n,1,2021-10-07,pos,pos
and finally special mention to hamsh linklater and samantha sloyan who is casting was a stroke of genius and performances were jaw dropping. also thank you for giving us this incredible moment in midnightmass arrow downarrow downarrow down,cw_stagg,1,2021-10-07,pos,pos
mike flanagan is edgar allan poe inspired series lands at netflix mikeflanagan midnightmass via,boxofficebuz,0,2021-10-07,pos,pos
it is been days since i finished midnightmass and i cannot shake it. it will be one of my favorite shows of all time and it truly touched me and just...thank you slightly smiling face,jodeaload,0,2021-10-07,pos,pos
midnightmass is breathtaking &amp; if you hav not seen it yet please do watch it. do not worry if you're not into horror as work here is less about scares &amp; more about people. fallible people who get things wrong. it is about family and devotion and it is perfect.  /,cw_stagg,2,2021-10-07,pos,pos
this show is crazy midnightmass,bajdaj,0,2021-10-07,neg,neg
midnightmass makes me think of what would have eventually happened in salem is lot with some characters switched around,sba1855,0,2021-10-07,pos,neu
"okay leeza, this scene &amp; speech to joe is giving ! midnightmass",jahh_nae,0,2021-10-07,pos,pos
spoilers for midnightmass . . . . a vampire priest drinking the blood of a recovering alcoholic is the perfect metaphor for the church is relationship to people struggling with addiction.,tragicallyhypno,0,2021-10-07,pos,pos
"the selection of cast is wonderful in midnightmass. the writing is stunning. the acting is outstanding and no matter how small a part an actor has, it does not feel small. every single character is a living breathing part of a living breathing community",cw_stagg,3,2021-10-07,pos,pos
"great postmortem of midnightmass by the always insightful jared petter (), hell of a good read.",initiallyaw,1,2021-10-07,pos,pos
finished midnightmass. excuse me while i curl up in a little ball of despair.,rraeta,3,2021-10-07,neg,neg
"i do not say this lightly, but beautiful series midnightmass is a masterpiece. it is as near to perfect as i have ever seen. i have never wanted to rewatch a series so quickly after finishing it. everything about it has been done expertly.",cw_stagg,2,2021-10-07,pos,pos
'midnight mass' actress kristin lehman has been married to adam reid for over one and a half decades. inside her marriage and husband details! | kristinlehman adamreid married husband midnightmass netflix hollywood glamourbuff,theglamourbuff,0,2021-10-07,pos,neu
midnightmass clapping hands light skin toneclapping hands light skin toneclapping hands light skin toneclapping hands light skin toneclapping hands light skin tone speechless no mouth,itsmiraah,0,2021-10-07,pos,neg
i have not confirmed it but father paul from midnightmass gives me heavy ketu vibes,avalonember,0,2021-10-07,neg,neu
you motherfucker. you broke the one sacred rule midnightmass,jessiebarrie,0,2021-10-07,pos,neg
“we have five minutes.” best line ever. midnightmass,rleeatwood,1,2021-10-07,pos,pos
"my father paul playlist is pretty much done now, check it out if you’re into that sort of thing midnightmass",henrygoodsir,7,2021-10-07,pos,pos
midnightmass on macabre religious horror. i doubt we can make a show like this in india without hurting sentiments. great casting. beverly was mind-blowing clap,theinkspear,5,2021-10-07,pos,neg
midnightmass is fucking with me,semidedgworl,1,2021-10-07,neg,neu
"i know it makes some upset but i did not need to see the ____ go down in a ball of flames. i was happy with ""i can not feel my legs."" i totally got it. the host perished/spell was broken. beautifully nuanced writing, unsatisfying, or open-ended for a season ? midnightmass",qlenear,1,2021-10-07,pos,pos
"midnight mass: the art of horror by abbie bernstein () is now available for pre-order. this beautiful and sprawling look into mike flanagan is series will be published by titan books on november , . midnightmass mikeflanagan",intrepid,114,2021-10-07,pos,pos
i've just watched episode s | e book vii: revelation of midnight mass ()! midnightmass tvtime,imaiii_,0,2021-10-07,pos,neu
the hidden truth in “squid game” (no one noticed) pt. via zib zubairumar xrp xauusd cardano crypto venmo nftcollector nufc midnightmass ada shiba drugsparty fifa gabbypetito hometownchachacha japan letlenilead,lisawadsworth11,2,2021-10-07,neg,pos
really loving the music in midnightmass,jessiebarrie,0,2021-10-07,pos,pos
does anybody know why load-shedding is happening in northernpunjab. _pr lums mafs midnightmass minalkhan,_the_akmal,1,2021-10-07,pos,neu
i just watched on netflix and i enjoyed it. i can see what it is a limited run series thought. the story line ended very well. one and done. still trying to analyze the sub-context for myself. i look forward to seeing more from this director/producer. midnightmass,thequietjorge,0,2021-10-07,pos,pos
i bet midnightmass is going to start at least one significant conversation.,jmlibby,0,2021-10-07,pos,pos
i do not tweet much but feel compelled to say about midnightmass - holy heck! you did it again. superb. one of the finest storytellers of our time. bravo! how on earth can i get a part in what you make?,guybiggs,0,2021-10-07,pos,pos
i know that we catholics are messy but not like this sneezing face midnightmass,geraldck_,1,2021-10-07,neg,neg
husband and i watched midnightmass and these creators do not miss however if you are an anxious being with fears about death/ theories about death freak you out like me its a lot. like i am very on edge today,rocqueldar,1,2021-10-07,neg,neg
really appreciated how midnightmass never once used the word “vampire” in the whole series.,movie_chumps,0,2021-10-07,pos,pos
almost do not want it to end midnightmass,ikevin9px,0,2021-10-07,pos,neu
can someone spoil the first few episodes of midnight mass for me so i can skip the animal abuse and just start on episode  or something?midnightmass,kstylescat,0,2021-10-07,pos,neg
frieeeeen… so i’ve watched squidgamenetflix and midnightmass . what next?,cleo_icequeen,3,2021-10-07,pos,neu
what person in a movie or tv series deserved a more gruesome demise than the one they got? i definitely have to go with this one. sorry . midnightmass,sirclinksalot,0,2021-10-07,neg,pos
wth did i just watch sob midnightmass,orbitaglia,0,2021-10-07,pos,neg
"also, looking at this i’ve taken a rahul pose/expression and attributing it to hassan. may be a mistake but i liked the source photo for the face so decided to do a mashup. hmmm. midnightmass digitalart",i_am_heather,0,2021-10-07,pos,pos
really enjoyed midnightmass the cast were all phenomenal,anwsupremacy,3,2021-10-07,pos,pos
so i’ve watched squidgame and aliceinborderland…i guess it is time for midnightmass!,milliesansoye,1,2021-10-07,pos,neu
i just wanna personally thank for feeding us every spooky seasondrop of blood midnightmass,valerielaurynn,1,2021-10-07,pos,pos
not bev trying to literally dig herself a hole midnightmass,anwsupremacy,1,2021-10-07,pos,neu
dayum! after finishing squid games and midnight mass i need to go to therapy and watch baby shark! greatwriting squidgames midnightmass,qlenear,2,2021-10-07,pos,neu
"can we have a debate between hans landa and bev keane about philosophy, pretty please? midnightmass",adamsanwar,0,2021-10-07,pos,pos
"my review of midnight mass is here, i also explain why it is so important from a muslim perspective. midnightmass",meshanzada,0,2021-10-07,pos,pos
watching midnightmass on wow nospoilers,realjolaing,0,2021-10-07,pos,pos
not interested in that style of show. i like midnightmass way more. better storyline and acting.,ahyame718,1,2021-10-07,pos,pos
"three midnightmass | revolves around an isolated community that lives on spooky crockett island, which gets even spookier due to a charismatic priest is arrival. the  shows you should watch this weekend:",uproxx,5,2021-10-07,pos,neg
midnightmass absolutely brilliant series. thursdaymotivation,lou_twin,0,2021-10-07,pos,pos
just starting squidgame but my kids say midnightmass is good too netflix squid game | official trailer | netflix via,rebjefwill_j,2,2021-10-07,pos,pos
starting midnightmass ….,kartierkunt,0,2021-10-07,pos,neu
i’ve just watched s | e of missa da meia-noite! midnightmass tvtime,thenatanaelac,0,2021-10-07,pos,neu
im gonna watch midnightmass for,justcallmeomer,1,2021-10-07,pos,neu
"… the blood, the test tubes burning in sunlight, the whole ‘ what kind of virus is this?’conversation at the doctor is table . ffs somebody say it! out loud!! just once!!woman facepalming midnightmass",calli65,0,2021-10-07,pos,neg
"hmm, just wondering... midnightmass buffythevampireslayer buffy",itsme8212,6,2021-10-07,pos,neu
"i've finished midnightmass. i was not expecting that, but i was... you know?! astonished",cdohertyderry,0,2021-10-07,pos,pos
"i’m still not over midnightmass btw, it is poetry",louisegiancg,2,2021-10-07,pos,neu
finished midnightmass at midnight satisfying ending tho,shazwanshahmi,0,2021-10-07,pos,pos
midnightmass was really good. a satisfying ending with a good mix of religion and lore.,wahwahwah4,1,2021-10-07,pos,pos
"i enjoyed it - but i still can not get past the fact that clearly no one on that island had ever watched a horror movie, because no one ever wondered “um..vampire?” out loud. woman facepalmingrofl it became the elephant in the room very early on for me midnightmass",calli65,0,2021-10-07,pos,neg
another gay sarah dying i cant take this midnightmass motherlandfortsalem,anwsupremacy,0,2021-10-07,pos,neu
"left my dental hygienist appointment today looking like i had come off the set of apparently i can not rinse my mouth out for covid reasons, yet she was all texas chainsaw massacre with her scraper. tg for masks midnightmass dentistry dentist gummybear",helenafarrell77,1,2021-10-07,pos,pos
"if the catholic church wants to bring its numbers back up, welcoming vampires into the fold would most certainly do the trick. midnightmass",centazzo,1,2021-10-07,pos,pos
midnight mass episode  is up! midnightmass,hanivy_,1,2021-10-07,pos,neu
"midnightmass is like dming a game of v:tm and i'm all over it. the performances are ridiculous, too.",whisky_jean,0,2021-10-07,neg,neu
midnightmass this was incredible.,rayvonhay,3,2021-10-07,pos,neu
"""...to be clear: this show is not anti-religion."" from the reviews, this worried me. thanks to _vision is review, i'll give mm a try. (&amp; a theexorcist tv version shoutout!) religious horror &amp; horrific religion in midnightmass via",annlaabs,0,2021-10-07,neg,neg
"an update on midnightmass! i finished it around two weeks ago and it is still lingering in my brain, mike flanagan is such an expert at creating lasting stories with incredibly compelling characters. this was absolutely spectacular",amandahkins,0,2021-10-07,pos,pos
"bev turning on the father zany bev is the only one deserving of god is love, she thinks midnightmass",anwsupremacy,1,2021-10-07,pos,pos
in this podcast we appreciate a good plot. but midnightmass surpassed our expectations with a hot plot (pictured) listen to the full episode here:,hsgoblins,3,2021-10-07,pos,pos
"just came here to say bev keane is one vile piece of work. i think it is the point, but way scarier than any creature bumping in the night. midnightmass",spooky__mike,0,2021-10-07,pos,neg
prayer circle for bev zany midnightmass,anwsupremacy,0,2021-10-07,pos,neu
hell yeah midnightmass is perfect to start my spooky season!,nchbtt,0,2021-10-07,pos,pos
"area . the epic,  million copy selling series. secondbook area ufosightings aliens doctorwho videoviral booktrailer foundation midnightmass",giftoffailure,1,2021-10-07,pos,neu
oh my god please why do i have a feeling they're gonna shoot leeza again fearful midnightmass,anwsupremacy,0,2021-10-07,neg,neg
patiently waiting for to finish episode  of midnightmass and text me screaming,realpollytrots,1,2021-10-07,pos,neg
_ken is not this the theme of midnightmass?,mswerewolf1,0,2021-10-07,pos,neu
im not sure what the point of this show is midnightmass .. it is losing me,jahh_nae,0,2021-10-07,neg,neg
i loved to choose and see my path but now lead thou me on midnightmass,anwsupremacy,0,2021-10-07,pos,pos
i've just watched episode s | e of midnight mass ()! midnightmass tvtime,allwas_well,0,2021-10-07,pos,neu
brilliant work! absolutely loved midnightmass,amscanlon,0,2021-10-07,pos,pos
time for a little bit more midnightmass on netflix before the tennis starts... screamscreamscreamscream,thetennistalker,1,2021-10-07,pos,neu
this. midnightmass,thatsnothepoint,2,2021-10-07,pos,neu
i’m a (lapsed) catholic &amp; in recovery. i thought midnightmass was excellent in every way. so many layers to it.,amscanlon,0,2021-10-07,pos,pos
bev can choke actually midnightmass,tiredbabygirlx,1,2021-10-07,pos,neg
horror midnightmass streaming netflix hamishlinklater how midnight mass reinvents one of horrors oldest tropes,206geek,1,2021-10-07,pos,neg
we're in awe of how midnightmass uses bible verses to explain one of horror is oldest tropes.,nerdist,19,2021-10-07,pos,neg
this woman playing bev is talented af because every time she says something i just wanna midnightmass,tiredbabygirlx,0,2021-10-07,pos,pos
agree midnightmass,amscanlon,2,2021-10-07,pos,pos
is it bev from midnightmass,amscanlon,1,2021-10-07,pos,neu
i wish a nigga on crockett island would. midnightmass,arsenemclean,0,2021-10-07,pos,pos
let is not wait until the end to seek forgiveness towards others and ourselves for things said and done and / or a clear conscience. maybe start working on that now weary midnightmass,anwsupremacy,0,2021-10-07,pos,pos
"this women, cant like her in greys anatomy, cant like her in midnightmass unamused",mslailasoraya,0,2021-10-07,pos,neg
i've just watched episode s | e of missa da meia-noite! midnightmass tvtime,gunnererrors,0,2021-10-07,pos,neu
"just finished on what a series it was, crazy amount of bat s**t scenes that hit pretty different in each episode, was seriously well written.clapclapclap midnightmass midnightmassnetflix",jaypronee,1,2021-10-07,neg,pos
samantha sloyan is too amazing as bev roll eyes midnightmass,anwsupremacy,2,2021-10-07,pos,pos
midnightmass could be the single greatest netflix show of all time… and fuck bev,wonkyslush666,3,2021-10-07,pos,pos
anyone here watching or watched the netflix show called midnight mass? just watched episode  last night and enjoyed it. looks promising. midnightmass,wanderwithodin,20,2021-10-07,pos,pos
"okay, i’m ready to talk about midnightmass. i finished it.",pennypixxxel,2,2021-10-07,pos,pos
if you left the church to find inner peace % chance it was caused by a bev midnightmass,jareltheartist,0,2021-10-07,pos,pos
dont go inside where you heard the weird echo fam! midnightmass,mushrooomomma,0,2021-10-07,neg,neg
what did the dog do wrong sob midnightmass,mslailasoraya,1,2021-10-07,neg,neg
"i watched midnightmass and i am shook. as a catholic,this limited series particularly struck a chord. i hope we can all agree it is just great story telling, without getting into the superficial ""always against the catholics!"" rhetoric. that is what i feel, what is your opinion?",thatsnothepoint,1,2021-10-07,pos,pos
"meanwhile, as our country falls under tyranny...aespa internetshutdown midnightmass opensea survivor twitch urgente xiumin yuta facts truth thursdayvibes",truthfairyland,1,2021-10-07,pos,pos
"spoilers i admired riley tremendously for saying fuck you anpire, i'm out. midnightmass",patriciamullis,0,2021-10-07,neg,neg
"although the biblical explanations of angels, especially in the old testament, make them sound fiercely terrifying. midnightmass shook me.",tammykhutchins,3,2021-10-07,neg,neg
talking to my co-host about this weekends midnightmass spoiler special and he is gone full method and is only replying in bible verses,neededroads,1,2021-10-07,pos,pos
i’ve been trying to curb my profanity but this was fucking phenomenal! midnightmass ⁦⁩,mjfree,133,2021-10-07,pos,neu
"""why does that upset you so much? just the idea that god loves everyone just as much as you."" midnightmass",anwsupremacy,4,2021-10-07,pos,pos
indianarmy organised mission outreach with veterans and veer naris at poonch. indianarmyforawaam yutaathome onmyblock aryankhandrugcase midnightmass btsjimin cnblue xiao _ indianarmypeoplesarmy jammuandkashmir,vishalsharma830,3,2021-10-07,pos,pos
actually everything annie is saying to bev joyrelieved midnightmass,anwsupremacy,1,2021-10-07,pos,neu
"ride out the storm tonight. tomorrow, you’ll see what tomorrow is all about. get these on midnightmass",tantawan016,1,2021-10-07,pos,neu
i am so wholly (or holy! ) into midnight mass that i'm annoyed i did not write it myself. makes it look so easy. the writing and set design just devours you. midnightmass,kevinewoodley,3,2021-10-07,pos,pos
"what is the best line in the show and why is it ""bev, i want you to listen to me. because your whole life, i think you've needed to hear this. you are not a good person."" midnightmass",anwsupremacy,3,2021-10-07,pos,pos
"i genuinely enjoyed midnightmass far more than flanagan is hauntings. possible bias because i love the jackson and james novel/las and their s and s adaptations, but relished the originality and symbolism of mm.",dotparkerdotcom,0,2021-10-07,pos,pos
bev keane legit can go to hell and die. whoever played her ong hats off. like you made me hate her. midnightmass,notfalconn,2,2021-10-07,neg,neg
just finished midnightmass bitch what in the holy fuck was that. and the time erin explains what death means to her was so chilling idk. it was amazing. this show deserves so much,notfalconn,4,2021-10-07,neg,neg
"this is such a wonderful read, . i loved midnightmass -- i just finished my nd lap through it -- and your piece has deepened it.",ilevi,3,2021-10-07,pos,pos
you’re safe in a church from a demon; a priest can exorcise a monster possessing you. midnightmass,cutpriceguignol,1,2021-10-07,pos,pos
oh shit the end of the world is nigh midnightmass,anwsupremacy,0,2021-10-07,neg,neg
"suffering can be a gift, it all just depends on us. what we do with it, how we react to it. guilt, grief, and suffering, it just depends on what we do with it. what is more empowering than that? midnightmass",smurbati,0,2021-10-07,neg,neg
