tweet,username,likes_count,date,sentiment2cat,sentiment3cat
this is crazy. theguilty,dollfacebeautii,2,2021-10-07,neg,neg
do not see theguilty in theatres. get it on netflix with some friends so you can laugh raucously at all of joe is decisions,geeoharee,1,2021-10-07,pos,pos
just watched a movie called theguilty &amp; it is so good. i can not recommend it enough. such a great film. it is on netflix &amp; it has a great cast. jakegyllenhaal is fantastic in it where he plays a troubled  operator fighting to save a family. watch it folks. so good.,carolkav81,6,2021-10-07,pos,pos
just watched theguilty on netflix holly shit balls a movie you should definitely watch.,oldmanfuzz,0,2021-10-07,neg,neg
amazing how they can still paint the poor entitled white guy as a hero after all his bullshit theguilty,stormraven_art,2,2021-10-07,pos,pos
review out now theguiltynetflix jakegyllenhaal theguilty,jessreviews2020,0,2021-10-07,pos,neu
let me watch theguilty on netflix only because i like jake gyllenhaal. seems interesting.,dollfacebeautii,2,2021-10-07,pos,pos
me and dan waited till we were together to watch theguilty and it was a massive disappointment upside down faceupside down faceupside down face,emlauraguestx,2,2021-10-07,neg,neg
"antoine fuqua is taut direction, jake gyllenhaal is fiercely intense performance &amp; nic pizzolatto is clever script combine to make the guilty a good thriller. unfortunately, the thin backstory of the main character means the climax falls flat. still worth a watch. theguilty mlmr",mattsmoviesand1,0,2021-10-07,pos,pos
"the guilty was such a good movie, had to watch it again on netflix! theguilty theguiltynetflix",_tammynook,0,2021-10-07,pos,pos
just watched theguilty and wow it was amazing. jake once again proves that he is one of the greatest actors of our generation! /!,marvelsmstudios,1,2021-10-07,pos,pos
if you like a good suspenseful film with a good twist you will enjoy this movie. jakegyllenhaal once again shows that he is a very good actor and can carry a film. let me know what you think if you watch it. enjoy. theguilty,sandropacheco71,3,2021-10-07,pos,pos
dinny watch theguilty on netflix. biggest pile of pish av ever seen,hibsj2,0,2021-10-07,pos,neu
i think theguilty on netflix is a great movie. but if you are into story-telling then it is a must-see.,matt_ceccotti,2,2021-10-07,pos,pos
"""broken people save broken people"" theguilty",blank__ls,4,2021-10-07,neg,neg
just watched theguilty on what an incredibly powerful and original film. can not recommend it highly enough. if jake gyllenhaal does not receive an award it is a travesty. theguiltynetflix,philstewart23,1,2021-10-07,pos,neg
"jake gyllenhaal is so good in theguilty, not enough people are talking about this film or his performance",d4nny_f0x,0,2021-10-07,pos,pos
strong performance by jakegyllenhaal in theguilty,sillytees,3,2021-10-07,pos,pos
"watched a brilliant new film on ,, theguilty with _online fantastic gripping movie",martin76x,0,2021-10-07,pos,pos
theguilty a nail biting watch in the recent times. fire thriller,sruthi_rs,2,2021-10-07,pos,neg
do not miss this: the guilty an emergency call pulls jake g. out of his boredom. netflix theguilty jakegyllenhaal,tarizsuzsi1977,0,2021-10-07,neg,neg
my god i love jake gyllenhaal! theguilty,janicejenner,1,2021-10-07,pos,pos
oi! go watch theguilty on netflix!! so good!!,nickyshideout,0,2021-10-07,pos,pos
hooked by theguilty but shook by his phonetic-alphabet. rofl had to google it to see what was going theguiltynetflix,jourdancrilly,0,2021-10-07,pos,pos
not this jake gyllenhaal police propaganda! theguiltynetflix theguilty,chanelcreating,0,2021-10-07,neg,neg
jake gyllenhaal is performance in theguilty is mind blowing boomboomboom,n_elsamahy,1,2021-10-07,pos,neu
what did i miss? theguilty just kind of ended and i do not know what the actual outcome was. did i check out for the last  minutes?!,donnairl,0,2021-10-07,pos,neg
theguilty ...almost if not one man show movie. he grabs your attention in an incredible way. he makes you imagine each and every scene of the movie even imagine and live with the characters... its been way too long since i've watched a movie like that.,khodrelmasri,3,2021-10-07,pos,pos
i'm watching: the guilty (). theguilty netflix movies geekztor trakt,geekztor,0,2021-10-07,neg,neg
watched the film theguilty tense tv but awesome sunglasses with jakegyllenhaal,garrity_angela,2,2021-10-07,pos,pos
"as a retired dispatcher the movie theguilty was very far-fetched. however, it was somewhat entertaining &amp; not really what i expected. and who can not enjoy watching jakegyllenhaal for . hrs straightinterrobang",p1gsfly,0,2021-10-07,pos,neu
tell me how i've just essentially watched jake gyllenhaal talk on the phone for  hours but yet it was a pretty entertaining movie clapping hands light skin tone theguilty,ast0ldbyginger_,1,2021-10-07,pos,pos
holy shit the movie “the guilty” on netflix is intense. it is like the captured the realism perfectly. theguilty,ryanirewhitlock,0,2021-10-07,pos,pos
"heard this in a movie, this is so true theguilty theguiltynetflix",sonjaolivier1,3,2021-10-07,pos,pos
mental health awareness is relevant in this movie! domestic violence awareness is relevant in this movie; misinterpreted information is relevant in this movie! the clouded judgement made by our own biases is relevant in this movie! etc!!! theguilty popcornfilm projector selectortelephone receiver,mistresssherry9,0,2021-10-07,pos,neg
"theguilty is such a good film, literally edge of my seat the whole time",paulalalalar,2,2021-10-07,pos,pos
"theguilty is the most ""filmed during a global pandemic"" film ever.  minutes of jake gyllenhaal in a room alone talking and shouting to people on the phone.",donnairl,1,2021-10-07,pos,neg
for any jakegyllenhaal fans out there theguilty,jspoons13,0,2021-10-07,pos,neu
"i and a jury of two of my peers stand before you on to pass judgment on theguilty, a remake of the  danish sensation, and see if its american counterpart is any good. i've only seen this version, but it is damn great. listen in!",jowoco,1,2021-10-07,pos,pos
i just watched a man speak on the phone for over an hour. netflix has to do better theguilty,youngwizard_,0,2021-10-07,pos,pos
jake gyllenhaal is phenomenal in theguilty / this man keeps delivering time after time after time. sensational actor,mojorant,0,2021-10-07,pos,neu
i want to talk about theguilty.,screensisters_,2,2021-10-07,pos,pos
"i was sooo close to like tears or actually feeling emotion until the bomb dropped about joe is character and then i just instantly zombified and watched the rest of it like a robot, not feeling anything. just… they could’ve done without it. theguilty",doyouevnleviosa,0,2021-10-07,pos,pos
"billy red bush telling jake gyllenhaal to fuck off. that was fucking awesome, best scene of the movie haha theguilty greatmovie",omara_la,0,2021-10-07,pos,pos
"squidgame is worth a watch, especially subtitled not dubbed (!), but for a great remake of a film on netflix check out jake gyllenhaal is outstanding performance in antoine fuqua is theguilty.",pierrethebear,0,2021-10-07,pos,pos
now catching theguiltynetflix theguilty,mrinfluencerug1,5,2021-10-07,pos,neu
jake gyllenhaal is a brilliant actor wow theguilty was insane!!,natesuelmann97,0,2021-10-07,pos,pos
"did joe momentarily forget how  works? while he is dry snitchin' on himself tryin' to talk emily is crazy azz down, did he forget those calls are recorded?!!! theguilty",thatgirllshaun,0,2021-10-07,neg,neg
"had i known i was going to have to spend % of this movie listening to a white woman whine and cry, i would not've gotten involved. woman facepalming medium dark skin tone theguilty",thatgirllshaun,0,2021-10-07,neg,neg
jake gyllenhaal is brilliant but the theguilty plot is just not tight enough to justify the length. could've been done in  minutes.,biryanikidaig,0,2021-10-07,pos,pos
theguilty was godawful.,twi__tch,0,2021-10-07,pos,neu
"watched theguilty and jakegyllanhaal did amazing! i enjoyed the movie. i loved that there was only  setting. they did well to keep you in that room with him and get wound up with him too. i would recommend watching the danish version too, same name.",sharmsvsoul,4,2021-10-07,pos,pos
the guilty spoilers: . . . . . the thing joe did in theguilty….was not…needed…i was really hoping they were not gonna go there and try to make us feel sympathy for a pig… anyways acab and jake gyllenhaal acted the shit out of that role i love him but hate what they did,doyouevnleviosa,0,2021-10-07,neg,neu
jake gyllenhaal single handedly carried the movie on his headset! theguilty,impromptbakchod,0,2021-10-07,neg,neu
i’m so stressful but it was fun too! theguilty,happybday0826,0,2021-10-07,pos,pos
theguilty is a wild trauma-inducing ride.,nadz323,0,2021-10-07,pos,neu
"jake gyllenhaal turns in yet another powerhouse performance in the tense, claustrophobic and always compelling the guilty. theguilty theguiltynetflix",robcarnevale,0,2021-10-07,neg,neg
"antoinefuqua unleashes jakegyllenhaal is one man show with theguilty on netflix, to the point you feel everything gyllenhaal is going through during this  minutes of horrifying tension.",bemovieseemovie,0,2021-10-07,neg,neg
"netflix is theguilty puts the spotlight on jake gyllenhaal, and says the actor delivers. check out the full . star review arrow heading down",insidefilmroom,5,2021-10-07,pos,neu
broken people save broken people. theguilty,imzaidabass,1,2021-10-07,neg,neg
now watching: theguilty movie camera,vishal_pawanism,3,2021-10-07,pos,neu
"currently watching theguilty and, so far, i'm loving it.",thatgirllshaun,0,2021-10-07,pos,pos
"listen to ""lethal protector"" by w. tv movies reviews venomlettherebecarnage venom addamsfamily theguilty themanysaintsofnewark queenpins labrea",amiontheair,1,2021-10-07,pos,neu
"listen to ""lethal protector"" by w. tv movies reviews venomlettherebecarnage venom addamsfamily theguilty themanysaintsofnewark queenpins labrea",dxdonmega,3,2021-10-07,pos,neu
checking out theguilty,natesuelmann97,0,2021-10-07,pos,neu
watching theguilty on netflix. first  minutes just like a usual day at work for me doing phone based tech support.,outdoorshuman,0,2021-10-07,pos,pos
this bitch crazy theguilty,chris__tf,0,2021-10-07,neg,neg
there are some really good scary/thriller movies on netflix in time for halloween. currently watching theressomeoneinsideyourhouse right now and it is giving me scream and urban legend vibes. also really enjoyed theguilty and tilldeath.,captcaseybruce,1,2021-10-07,pos,pos
i watched theguilty last night and it was okay.. apparently it is a remake of a danish film. so now i have to watch that and the halle berry dispatch movie to see who i should call in an emergency telephone receiverrotating light,tmansreviews,1,2021-10-07,pos,neg
theguilty with jake gylenhaal one of the worse films i've ever seen in my life!,neilpunter,1,2021-10-07,neg,neg
broken people save the broken people theguilty,sprritedaway,17,2021-10-07,neg,neg
"""broken people save broken people"" theguilty",mikay591,0,2021-10-07,neg,neg
"listening to ""episode : ""the many saints of newark"" movie review"" at give this episode a listen! themanysaintsofnewark thesopranos hbomax netflix theguilty theguiltynetflix jakegyllenhaal moviereviews podcast",psychomovie,0,2021-10-07,pos,neu
now watching theguilty,a__jade,0,2021-10-07,pos,neu
currently watching theguilty,gotheena,0,2021-10-07,pos,neu
"theguilty memang mindf*uck movie. dalam movie ni, sound, score &amp; voice memang main peranan. lapd officer kena transferred to call centre, then dapat call by victim kena kidnap, wonder next? do watch. worthy filemahad next list. my rating: ./ link:",shaqibshahril,0,2021-10-07,pos,pos
"tomorrow! on our next episode, we review the films: the many saints of newark the guilty bingo hell themanysaintsofnewark theguilty bingohellmovie",spoilerpiece,2,2021-10-07,pos,neg
"""broken people save broken people."" theguilty",bintsouadx,2,2021-10-07,neg,neg
tune in a t - pm tonight for excellent the film file show with lee ford &amp; andy meakin. this week we deep dive right back to the s with sci-fi classic forbiddenplanet. andy shares reviews of notimetodie theguilty bingohell plus more filmgeeks,realnbradio,1,2021-10-07,pos,pos
so theguilty is a redemption story for a scumbag cop?,twitdanielj,0,2021-10-07,pos,neg
theguilty get to the point. thanks,teleishathomas,0,2021-10-07,pos,pos
theguilty is engaging and surprising. jake gyllenhaal as always gave his best. give it a try!,eedevadanna,0,2021-10-07,pos,pos
we were all jake gyllenhaal during this scene upside down face sexeducation theguilty,netflixmy,336,2021-10-07,neg,neu
"set over one fateful night for a troubled  operator, theguilty is full of twists, turns and one hell of a commanding performance from jake gyllenhaal. click the link to read our full review of the new thriller!",screenliferevi1,1,2021-10-07,pos,neg
that movie theguilty was aight ! wish it was not one sided tho !,japaniannish,0,2021-10-07,pos,pos
theguilty a breathtaking story! an amazing performance!jakegyllenhaal,sihana23,1,2021-10-07,pos,pos
"maaaan, what a performance by jake gyllenhaal ""broken people, save broken people"" theguilty netflix",xxtheresedlc,0,2021-10-07,neg,neg
theguilty... pretty bad writing and major over acting. the end.,tanyakristine,0,2021-10-07,neg,neg
"thanks to daft movie scheduling, we’re reviewing netflix is theguilty this week. we’re also discussing houseofthedragon, family-friendly halloween flicks and more! arrow forward shpoll jakegyllenhaal georgerrmartin housetargaryen popculture podcasthq",bamp_podcast,3,2021-10-07,pos,pos
i really need to address a film i watched the other day called theguilty on netflix…,tbh_46,2,2021-10-07,pos,neu
"netflix has remade  is danish thriller theguilty for those who can not overcome the ""-inch tall barrier"". it is still a rug-puller of a story but we've seen the original so it is a starstar½ . if you come to this fresh then starstarstar.",subtitledfriend,1,2021-10-07,pos,pos
"this week, our feisty indian aunty watches theguilty and is amazed at jake gyllenhaal is ability to hold her rapt attention for  minutes.",gogglermy,0,2021-10-07,pos,pos
"theguilty, which is based on a swedish film, deserves an a+. it is fast paced and anxiety producing, with jakegyllenhaal being on screen,by himself, .% of the time. he bought the rights, he pitched it to netflix and produced/filmed it in only  days. sparkling heart thumbs up",headlessgal,0,2021-10-07,pos,pos
lmao i did not watch it but the comments got me dead! they spent $ making the movie sent me joy netflix theguilty,shh_ingconita,1,2021-10-07,pos,pos
"theguilty netflix jakegyllenhaal antoinefuqua @ fairfield, connecticut",mathteachermov1,0,2021-10-07,pos,neu
one of the best of the best theguilty,faisalfaiz10,0,2021-10-07,pos,pos
broken people save broken people relieved watch theguilty on netflix now!,kharyldence,0,2021-10-07,neg,neg
"listen to ""lethal protector"" by w. tv movies reviews venomlettherebecarnage venom addamsfamily theguilty themanysaintsofnewark queenpins labrea",dxdonmega,2,2021-10-07,pos,neu
"listen to ""lethal protector"" by w. tv movies reviews venomlettherebecarnage venom addamsfamily theguilty themanysaintsofnewark queenpins labrea",amiontheair,1,2021-10-07,pos,neu
so was the boy black that he killed?! yea this movie was blah. im going to bed! theguilty,xr0ee,0,2021-10-07,neg,neg
i’m tired of this movie. theguilty,xr0ee,0,2021-10-07,neg,neg
omg henry having a breakdown over the phone is breaking my heart!!! wearywearywearywearyweary theguilty,xr0ee,0,2021-10-07,pos,pos
i knew she killed that baby. theguilty,xr0ee,0,2021-10-07,neg,neg
she is just crying and crying. girl fight to get back to your kids. theguilty,xr0ee,0,2021-10-07,neg,neg
i can not take no more. everyone is pissing me off. theguilty,xr0ee,0,2021-10-07,neg,neg
theguilty with no context.,__sancho_villa,1,2021-10-07,pos,neg
“the guilty” is such a great film. in many ways a real throwback one of the intense thrillers from yesteryear with a new twist. a complete thriller. jake gyllenhaal is so terribly underrated as an actor. theguilty theguiltynetflix,bysteveholley,0,2021-10-07,pos,pos
this movie is stressing me out and it only been on for  damn minutes. these employees are horrible. all of them. theguilty,xr0ee,0,2021-10-07,neg,neg
"amazing acting in theguilty on netflix jake gyllenhaal, all the voice acting is also excellent. it is a hard movie to pull off. bravo!",lilyhuili,0,2021-10-07,pos,pos
please give theguilty movie ago on netflix jake gyllenhaal movie starstarstarstarstar,joeykdublin,2,2021-10-07,pos,pos
watched theguilty last night. outstanding performance by jakegyllenhaal. the film itself is mediocre but he makes it completely worthwhile. available on,noyonsense,0,2021-10-07,pos,pos
the guilty movie review link theguiltyreview theguilty jakegyllenhaal rileykeough christinavidal,nettv4utamil,5,2021-10-07,neg,neg
i dont think we particularly needed a movie humanizing a killer cop but ok. theguilty,charlieqstrling,1,2021-10-07,pos,neg
"theguilty is  minutes of jake gyllenhaal is face, and we're not complaining:",decider,3,2021-10-07,pos,pos
they both did great!!! and both are entirely different movies but with the same setting so no need to compare the two theguilty,royalofficialyt,1,2021-10-07,pos,neg
theguilty is bloody brilliant film! keeps you engaged to the edge of your seat throughout. jake gyllenhaal is always a win.,gvigneshkannan,0,2021-10-07,pos,pos
"theguilty is annoying af, but not the worst movie i’ve ever seen",reallymofo,1,2021-10-07,neg,pos
"just got finished watching the guilty and god i was tearing up watching it i wish we would’ve saw visuals of joe killing the young boy and how it all began but other than that this movie was beyond amazing, jack put on a performance theguilty",royalofficialyt,0,2021-10-07,pos,pos
i’m just here to say that theguilty was lame as fuck and went no where. jake is still hot though so there is that i guess.,reali_panda,1,2021-10-07,neg,neg
just watched theguilty on netflix and how did they have me so invested and it was literally a  location movie. / highly suggest,taylermueller,0,2021-10-07,pos,neu
“broken people save broken people.” - the guilty theguilty netflix netflixph netflixasia,djmelvinlapera,0,2021-10-07,neg,neg
"though jake gyllenhaal performance was better and the story was different, the original was still better than the netflix version theguilty",get2karthik,4,2021-10-07,pos,pos
was jake gyllenhaal is character secretly a ghost that could not leave the building ?! theguilty,yasongotyoints,0,2021-10-07,neg,neg
"if you have not seen the guilty on netflix, find some time to watch it. it is amazing. i love films that are filmed in one space. jake gyllenhaal is absolutely brilliant. maybe his best performance. theguilty",mgc3i,4,2021-10-07,pos,pos
the ending to theguilty .. do not let it go over your heads,roxannehoney_,0,2021-10-07,pos,neu
unreal. i just watched a man talk on the phone for hr and  mins and my eyes were glued to the screen the whole time! theguilty jakegyllenhaal,yujin1ee,0,2021-10-07,pos,neu
"movie quote i will think further upon later, ""broken people help broken people"". did not see the original but just finished theguilty netflix and for almost a one man show, it was pretty good. misconceptions, presumptions, guilt,mental health, responsibility all adressed. /",inasense36,1,2021-10-07,pos,pos
about to check out theguilty on,heyitsfranklin9,0,2021-10-07,pos,neu
watching theguilty on netflix. is this the same movie as hallie berry is thecall??,vincentpowell,0,2021-10-07,pos,neu
this movie theguilty not bad.,stickysweett1,0,2021-10-07,pos,pos
jakegyllenhaal on the verge of a breakdown? this week we take a look at netflix is theguilty directed by training day is antoinefuqua filmed in  days! apple: spotify: youtube:,16mmcrewpodcast,0,2021-10-07,pos,neu
i knew emily was the problem!!! theguilty,belindaramon92,0,2021-10-07,pos,neg
i feel duped by netflix. got tricked into watching theguilty because of jake gyllenhaal only to realize it is about a cop on  call duty who clearly can not handle his emotions and cries over his admission to killing an innocent boy. give me more squidgame please.,norries_tweets,1,2021-10-07,pos,neg
"theguilty this emily character is annoying af. so much whimpering and whispering, awful.",imheretowatch1,0,2021-10-07,neg,neg
jakegyllenhaal surely deserves more than an applause.. he is the best and he simply jst amazed.. raised hands antoinefuqua taken a different treatment for theguilty and surely one of the best of him.. theguilty is a must watch one for sureraised hands theguiltynetflix,_vigneshprasad,1,2021-10-07,pos,pos
ep  is streaming everywhere you podcast this week breakdown venomlettherebecarnage theguilty plus the thebest of promo _recall purple heart sponsor film filmfestival newrelease,filmrageyyc,16,2021-10-07,pos,pos
"jakegyllenhaal has garnered the reputation of being one of our best working actors. his latest film, theguilty, proves why that is the case. available on netflix. almostsideways read my review here:",almostsideterry,1,2021-10-07,pos,pos
dp maz makhani on lensing antoine fuqua is taut thriller 'the guilty' theguilty cinematography,awardsdaily,1,2021-10-07,neg,neg
theguilty was so intense and good!,drizzledrop15,1,2021-10-07,pos,pos
joe was a total train wreck the entire movie theguilty,denairo82,0,2021-10-07,pos,neg
“the guilty” on netflix w jake gyllenhaal is horrible. from the preview and reading what the movie was about i was hoping for so much. such a let down. do not waste your time and energy. theguilty,sidg4l,0,2021-10-07,neg,pos
broken people saves broken people theguilty,denairo82,1,2021-10-07,neg,neg
"watching theguilty on and goddamn if jakegyllenhaal is not one of the finest actors of our time. excellent film, highly recommended! greatmovie popcorn",ericfuckinroman,0,2021-10-07,pos,pos
for a film that was only filmed in  days clapping hands medium dark skin toneclapping hands medium dark skin tone. what a twist. theguilty netflix,shakes3000_,0,2021-10-07,neg,neu
lmao this movie is toooo much joy theguilty,kyandysunshine,0,2021-10-07,pos,pos
this movie is one emotional roller coaster over the phone theguilty,denairo82,5,2021-10-07,pos,pos
broken people save broken people;) theguilty,fyzaakay,0,2021-10-07,neg,neg
what type of xanax pill emily was on omg theguilty,denairo82,3,2021-10-07,pos,neu
heartheartheart jakegyllenhaal  hour in-studio interview with howardstern today. sirius theguilty netflix,headlessgal,0,2021-10-07,pos,neu
after the police made it to the house for the children i would have clocked out and left work. theendperson facepalming medium skin tone theguilty,denairo82,1,2021-10-07,pos,neu
"just finished watching theguilty on netflix - i was convinced it was the best movie i had ever seen. it is really, really good, until the last  minutes. what a horrifically shitty way to end that movie. damn i’m all pissed off now triumph",ajentable,1,2021-10-07,pos,neg
that dam emily drove me nuts during this movie theguilty,denairo82,41,2021-10-07,pos,neg
i feel like i’m listening to a very intense podcast while watching theguilty on netflix. get jake gyllenhaal a xanax stat.,gregorygallen,1,2021-10-07,pos,pos
just watched theguilty on netflix,matstarfighter,2,2021-10-07,pos,neu
netflix can i have my hmin that i spent watching theguilty ?,user023k,0,2021-10-07,neg,neu
oh no…theguilty,jsaylors37,0,2021-10-07,pos,neu
theguilty (netflix) ... excelente!!! jakegyllenhaal clapclapclapclap+++,melodyjoha77,0,2021-10-07,pos,neu
"called what happened towards the end of the guilty about  minutes in, but damn it was intense. theguilty netflix theguiltynetflix",cybocs,0,2021-10-07,neg,neg
"theguilty is goooood, y’all clapping hands medium dark skin tone",theysvreammsc,0,2021-10-07,neg,neu
wait i’m a little confused theguilty,heyymisstene,0,2021-10-07,neg,neg
just finished theguilty on netflix and wow. so good. / recommend.,tylerjordann,1,2021-10-07,pos,pos
"theguilty and thebadbatchmovie have to be  of my favorite movies i’ve seen on netflix of this year. though i would choose ‘the guilty’ starring jake gyllenhaal. the bad batch starring suki warehouse, jason mamoa, keanu reeves, and jim carey is fantastic and well written film",ready_rangers,0,2021-10-07,neg,pos
"just watched theguilty on , and omg. i'm haunted. utterly brilliant.",e_r_donaldson,0,2021-10-07,pos,pos
wait for me watching theguilty,ricepoedding,0,2021-10-07,pos,neu
theguilty on netflix is incredible! superbly directed (as always) by antoine fuqua and brilliantly written by with a truly important final message. there is an outstanding voice performance from and jake gyllenhaal deserves an oscar!,samosul44108519,0,2021-10-07,pos,pos
"this week, our feisty indian aunty watches theguilty and is amazed at jake gyllenhaal is ability to hold her rapt attention for  minutes.",gogglermy,0,2021-10-07,pos,pos
"the verdict is out: this is fuqua is comeback film. here is my full review of the new netflix thriller theguilty, which is a superb exercise in nail biting intrigue and feverishly tense storytelling, all done within a single setting for maximum effect.",craigkoban,1,2021-10-07,pos,pos
i just ate an entire container of ice cream and now i’m crying watching theguilty sob,daliah_mc,27,2021-10-07,neg,neg
thumbs up theguilty,sharnnells,0,2021-10-07,pos,neu
theguilty is the bottle-ist film of all bottle films or tv episodes ever. the budget had to be almost nothing.,carladay,0,2021-10-07,pos,neu
"finished maidnetflix and brooklyn today! it is nice to be able to mark longtime things off my watch list, but it is also sad that it is over. watching theguilty next and hopefully i can get caught up on chicagopd by the end of the month relieved",wera_nyooms,1,2021-10-07,pos,pos
i just watched jake gyllenhaal on the phone for  minutes. i enjoyed every minute of it. theguilty,alexqte,1,2021-10-07,pos,pos
the guilty … so intense! you just can not stop your tears at the end cry theguilty theguiltynetflix jakegyllenhaal,natashaklondon,1,2021-10-07,neg,neg
if they ever make a movie about i think jake gyllenhaal could play him. i watched theguilty on he could pull it off,dustin_crowe,0,2021-10-07,pos,pos
omg this is so heavy theguilty,sharnnells,0,2021-10-07,neg,neu
"til: netflix is theguilty () is an almost line for line remake of a  danish film by the same name presently streaming on hulu. we watched the fuqua/jake version yesterday, and it left me very curious about the original (watching now).",pasunepomme,0,2021-10-07,pos,pos
"what in the world????? lord, she mentally disabled theguilty",sharnnells,0,2021-10-07,neg,neu
"ok joe, you doing good, help her, do not let your anger get the best of you theguilty",sharnnells,0,2021-10-07,pos,pos
lord my anxiety theguilty,sharnnells,0,2021-10-07,pos,neg
this movie so good theguilty,sharnnells,0,2021-10-07,pos,pos
omg i want to hug emily so bad and help her theguilty,sharnnells,0,2021-10-07,neg,pos
my aunt now has me watching theguilty on,iamjavone,0,2021-10-07,pos,neu
i love his drive but he keep doing stupid stuff and smart stuff at the same time theguilty,sharnnells,0,2021-10-07,neg,pos
skipped to the last ten minutes. jake gyllenhaal is still on the phone. theguilty,thetarotlady,18,2021-10-07,pos,neu
omg stop calling him theguilty,sharnnells,0,2021-10-07,pos,neg
"omg, they hurt the baby theguilty",sharnnells,0,2021-10-07,pos,neg
i told my husband to skip to the ending. he asked why. i said “so we can see if jake gyllenhaal gets off the phone.” theguilty,thetarotlady,12,2021-10-07,pos,neu
"he slow, why would you call him and tell him you know, dummy theguilty",sharnnells,0,2021-10-07,neg,neu
"theguilty - such a gripping, suspenseful film. the fact that it was filmed in just  days and during a pandemic is amazing. do yourself a favour and watch it. it is on netflix everywhere now.",cleodnine_,0,2021-10-07,pos,pos
"theguilty was sort of like a very, very bad the taking of pelham --. so very bad. guess jake really needed a paycheck smh pensive these good actors need to stop letting netflix hang them out to dry with cheap scripts like that.",mizztotal,0,2021-10-07,neg,neg
literally nothing happened in this movie theguilty theguiltynetflix,cabanadantx,0,2021-10-07,pos,neu
watched theguilty on . really good watch.............. recommended,phantomsrage,1,2021-10-07,pos,pos
"""broken people save broken people"" theguilty",othafa_atgbbtg,0,2021-10-07,neg,neg
watching theguilty,adzagain,0,2021-10-07,pos,neu
"""movie review: 'the guilty' starring jake gyllenhaal"" by _creators jakegyllenhaal theguilty",podcastsean,0,2021-10-07,neg,neg
not as torturous as watching theguilty dropping another crap movie &amp; trending it he does good stuff but that was just a terrible movie,villainouslyu,0,2021-10-07,neg,neg
so i checked out theguilty on netflix. it gives white washed the call vibes. the entire movie takes place in the office. it came to a plateau fast for me. i would recommend you watch something else then come back to it when you’re truly bored and have slim options,simplyamazingyu,0,2021-10-07,neg,pos
with min left to go i'm seriously wondering if emily is mentally impaired. i mean... theguilty,mizztotal,0,2021-10-07,neg,neg
"""i was really enticed by the idea that the audience would have to turn on their imagination...i loved taking the elements that we're so used to out of the movie &amp; forcing the audience to really listen &amp; lean into the story.""-jake gyllenhaal of theguilty",sagaftrafound,6,2021-10-07,pos,pos
"watch our thought-provoking conversations with jake gyllenhaal, currently starring in the new film theguilty! q&amp;a moderated by is .",sagaftrafound,7,2021-10-07,pos,neu
"jake gyllenhaal, as the attendant  on theguilty. the page  on avalon is from the rd book: the king stag. i marked on the paper the time i started reading. the start point, and yesterday it was . and i read till . almost  pages, ? -",amerlingalice,0,2021-10-07,pos,neu
watching jake gyllenhaal in theguilty was torture.,lexsoutherland,1,2021-10-07,pos,neg
watched theguilty what a ride?,_itsmkay89,0,2021-10-07,pos,neu
called emily being the killer from the start. films boring but jake is fit so stuck around. theguilty,hayleydavies121,0,2021-10-07,neg,neg
theguilty is probably the worst film i’ve ever watched!! netflix film,_rlenahan,0,2021-10-07,neg,neg
god jakegyllenhaal is awesome sobhearttheguilty,alittlesaif,0,2021-10-07,pos,pos
for a movie that is nearly  minutes of jake gyllenhaal on the phone theguilty is straight fire,mix_bits,2,2021-10-07,pos,neg
learn why joe did what he did in netflix is latest thriller theguilty,denofgeekus,3,2021-10-07,pos,pos
"sooo...tbh, jake gyllenhaal did a good job. the music also made the movie. but...jake is character was annoying af! after realizing his issues, i was like...who cares abt him. now you wanna confess? theguilty",celebjazz,1,2021-10-06,neg,pos
just letting fellow members of the cinephilecommunity know that the original  danish version of theguilty is much better x theguiltynetflix jakegyllenhaal cinema film films movies moviereviews cinephile,moderndaydelboy,0,2021-10-06,pos,pos
"good watch! nearly gave up half way, but glad i watched till the end dart theguilty",msvphelan,0,2021-10-06,pos,pos
just watched jake gyllenhaal is new movie the guilty and i % recommend everyone to watch it! it is so intense and so damn good! the fact that it was all filmed in  days is just exploding head theguilty,taexhaz,1,2021-10-06,pos,pos
call an uber and dont’t bike drunk asshole theguilty jakegyllenhaal,_eloisejg,0,2021-10-06,neg,neg
one good thing that is come out of the jake gyllenhaal remake (that i still have not seen) is that it made me check out the original instead...and wow! harrowing stuff. had me almost literally on the end of my seat throughout. a helluva performance from jakob cedergren. theguilty,jramjee,1,2021-10-06,pos,pos
watching right now.. theguilty,_thegrimknight_,2,2021-10-06,pos,neu
st watch- theguilty. great performance by jg (one of v few actors in the film) but not that interesting due to its limiting setting of a police  call handling centre. i imagine it was the perfect movie to film in covid restrictions but it is just not compelling enough. /.,trib_ey,1,2021-10-06,pos,pos
theguilty this kept my heart rate above  till the end!! fantastic thriller!!,noelguru,1,2021-10-06,pos,pos
jake gyllenhaal is not good enough to do a movie solo. man shrugging medium dark skin tone theguilty,porterhousela,0,2021-10-06,neg,neg
jakegyllenhaal gave a brilliant performance in theguilty i felt like his intense performance was going to cause him if not me a legit heart attack.,benjaynemusic,0,2021-10-06,pos,pos
"every police, highway patrol, sheriff is office dispatcher needs to go to netflix and watch the guilty with jake gyllenhaal. you'll thank me or curse me later. netflix theguilty dispatchers drool over the equipment while you're watching.",ridgeroader,0,2021-10-06,neg,neg
